/red/mavros/global_position/local/pose/pose/position/x_x,/red/mavros/global_position/local/pose/pose/position/x_y,/red/mavros/global_position/local/pose/pose/position/y_x,/red/mavros/global_position/local/pose/pose/position/y_y,/red/mavros/global_position/local/pose/pose/position/z_x,/red/mavros/global_position/local/pose/pose/position/z_y
637.2980000000,5.9897546272,637.3080000000,6.0250070448,637.3080000000,1.806
637.3080000000,5.9897546272,637.3360000000,6.0250070448,637.3360000000,1.806
637.3360000000,5.9897546272,637.357,6.0250070448,637.357,1.806
637.357,5.9897546272,637.3760000000,6.0250070448,637.3760000000,1.805
637.3760000000,5.9897546272,637.3970000000,6.0250070448,637.3970000000,1.804
637.3970000000,5.9897546272,637.4170000000,6.0250070448,637.4170000000,1.803
637.4170000000,5.9897546272,637.436,6.0250070448,637.436,1.801
637.436,5.9897546272,637.4570000000,6.0250070351,637.4570000000,1.799
637.4570000000,5.989754618,637.4770000000,6.0250070351,637.4770000000,1.796
637.4770000000,5.989754618,637.4960000000,6.0250070351,637.4960000000,1.794
637.4960000000,5.989754618,637.5190000000,6.0250070351,637.5190000000,1.791
637.5190000000,5.989754618,637.5370000000,6.0250070255,637.5370000000,1.787
637.5370000000,5.9897546083,637.5560000000,6.0250070255,637.5560000000,1.784
637.5560000000,5.9897546083,637.5770000000,6.0250070255,637.5770000000,1.78
637.5770000000,5.9897546083,637.596,6.0250070162,637.596,1.777
637.596,5.9897545991,637.6120000000,6.0250070162,637.6120000000,1.773
637.6120000000,5.9897545991,637.6370000000,6.0250070066,637.6370000000,1.769
637.6370000000,5.9897545895,637.66,6.0250070066,637.66,1.765
637.66,5.9897545895,637.6880000000,6.0361027873,637.6880000000,1.761
637.6880000000,5.9897545970,637.712,6.0361027782,637.712,1.758
637.712,5.9897545879,637.7260000000,6.0361027782,637.7260000000,1.754
637.7260000000,5.9897545879,637.739,6.0361027782,637.739,1.751
637.739,5.9897545879,637.7600000000,6.0361027684,637.7600000000,1.747
637.7600000000,5.9897545781,637.7780000000,6.0361027684,637.7780000000,1.744
637.7780000000,5.9897545781,637.7980000000,6.0361027684,637.7980000000,1.741
637.7980000000,5.9897545781,637.8140000000,6.0361027593,637.8140000000,1.738
637.8140000000,5.989754569,637.839,6.0361027593,637.839,1.736
637.839,5.989754569,637.857,6.0361027593,637.857,1.734
637.857,5.989754569,637.8760000000,6.0361027593,637.8760000000,1.732
637.8760000000,5.989754569,637.8970000000,6.0361027593,637.8970000000,1.731
637.8970000000,5.989754569,637.9170000000,6.0361027593,637.9170000000,1.73
637.9170000000,5.989754569,637.937,6.0361027497,637.937,1.729
637.937,5.9897545593,637.9560000000,6.0361027497,637.9560000000,1.729
637.9560000000,5.9897545593,637.9760000000,6.0361027497,637.9760000000,1.729
637.9760000000,5.9897545593,637.998,6.0361027593,637.998,1.73
637.998,5.989754569,638.017,6.0361027593,638.017,1.731
638.017,5.989754569,638.0370000000,6.0361027593,638.0370000000,1.732
638.0370000000,5.989754569,638.052,6.0361027593,638.052,1.733
638.052,5.989754569,638.0770000000,6.0361027593,638.0770000000,1.735
638.0770000000,5.989754569,638.097,6.0361027593,638.097,1.738
638.097,5.989754569,638.124,6.0361027684,638.124,1.74
638.124,5.9897545781,638.1400000000,6.0361027684,638.1400000000,1.743
638.1400000000,5.9897545781,638.1640000000,6.0361027684,638.1640000000,1.747
638.1640000000,5.9897545781,638.1760000000,6.0361027782,638.1760000000,1.75
638.1760000000,5.9897545879,638.1970000000,6.0361027782,638.1970000000,1.754
638.1970000000,5.9897545879,638.2070000000,6.0361027782,638.2070000000,1.758
638.2070000000,5.9897545879,638.2360000000,6.0361027873,638.2360000000,1.762
638.2360000000,5.9897545970,638.2560000000,6.0361027873,638.2560000000,1.766
638.2560000000,5.9897545970,638.2800000000,6.0361027969,638.2800000000,1.77
638.2800000000,5.9897546067,638.2960000000,6.0361027969,638.2960000000,1.774
638.2960000000,5.9897546067,638.3180000000,6.0361027969,638.3180000000,1.778
638.3180000000,5.9897546067,638.3360000000,6.0361028067,638.3360000000,1.783
638.3360000000,5.9897546155,638.356,6.0361028067,638.356,1.787
638.356,5.9897546155,638.3770000000,6.0361028165,638.3770000000,1.79
638.3770000000,5.9897546253,638.401,6.0361028165,638.401,1.794
638.401,5.9897546253,638.4170000000,6.0361028165,638.4170000000,1.798
638.4170000000,5.9897546253,638.4390000000,6.0361028256,638.4390000000,1.801
638.4390000000,5.9897546344,638.4560000000,6.0361028256,638.4560000000,1.804
638.4560000000,5.9897546344,638.4770000000,6.0361028256,638.4770000000,1.807
638.4770000000,5.9897546344,638.4960000000,6.0361028256,638.4960000000,1.809
638.4960000000,5.9897546344,638.516,6.0361028352,638.516,1.811
638.516,5.9897546441,638.5380000000,6.0361028352,638.5380000000,1.813
638.5380000000,5.9897546441,638.5570000000,6.0361028352,638.5570000000,1.814
638.5570000000,5.9897546441,638.5760000000,6.0361028352,638.5760000000,1.815
638.5760000000,5.9897546441,638.596,6.0361028352,638.596,1.815
638.596,5.9897546441,638.6170000000,6.0361028352,638.6170000000,1.816
638.6170000000,5.9897546441,638.6350000000,6.0361028352,638.6350000000,1.815
638.6350000000,5.9897546441,638.6560000000,6.0361028352,638.6560000000,1.815
638.6560000000,5.9897546441,638.678,6.0361028352,638.678,1.814
638.678,5.9897546441,638.6970000000,6.0361028352,638.6970000000,1.813
638.6970000000,5.9897546441,638.7160000000,6.0361028352,638.7160000000,1.811
638.7160000000,5.9897546441,638.7360000000,6.0361028256,638.7360000000,1.809
638.7360000000,5.9897546344,638.7610000000,6.0361028256,638.7610000000,1.807
638.7610000000,5.9897546344,638.776,6.0361028256,638.776,1.804
638.776,5.9897546344,638.7960000000,6.0361028197,638.7960000000,1.801
638.7960000000,5.9988437911,638.8140000000,6.0361028100,638.8140000000,1.798
638.8140000000,5.9988437818,638.837,6.0250070292,638.837,1.794
638.837,5.9988437746,638.857,6.0250070292,638.857,1.79
638.857,5.9988437746,638.8780000000,6.0250070196,638.8780000000,1.786
638.8780000000,5.998843765,638.8970000000,6.0250070196,638.8970000000,1.782
638.8970000000,5.998843765,638.9170000000,6.0250070105,638.9170000000,1.778
638.9170000000,5.9988437558,638.937,6.0250070105,638.937,1.774
638.937,5.9988437558,638.9560000000,6.0250070105,638.9560000000,1.77
638.9560000000,5.9988437558,638.9760000000,6.0250070007,638.9760000000,1.766
638.9760000000,5.9988437461,638.9960000000,6.0250070007,638.9960000000,1.761
638.9960000000,5.9988437461,639.0100000000,6.0250069916,639.0100000000,1.757
639.0100000000,5.9988437369,639.034,6.0250069916,639.034,1.753
639.034,5.9988437369,639.0560000000,6.0250069814,639.0560000000,1.749
639.0560000000,5.9988437272,639.0760000000,6.0250069814,639.0760000000,1.746
639.0760000000,5.9988437272,639.1010000000,6.0250069814,639.1010000000,1.743
639.1010000000,5.9988437272,639.116,6.0250069814,639.116,1.74
639.116,5.9988437272,639.1370000000,6.0250069723,639.1370000000,1.737
639.1370000000,5.9988437180,639.1570000000,6.0250069723,639.1570000000,1.735
639.1570000000,5.9988437180,639.178,6.0250069723,639.178,1.733
639.178,5.9988437180,639.196,6.0250069723,639.196,1.731
639.196,5.9988437180,639.2170000000,6.0250069723,639.2170000000,1.73
639.2170000000,5.9988437180,639.2360000000,6.0250069629,639.2360000000,1.729
639.2360000000,5.9988437083,639.257,6.0250069629,639.257,1.728
639.257,5.9988437083,639.2970000000,6.0250069629,639.2970000000,1.728
639.2970000000,5.9988437083,639.3080000000,6.0250069629,639.3080000000,1.728
639.3080000000,5.9988437083,639.3180000000,6.0250069629,639.3180000000,1.729
639.3180000000,5.9988437083,639.3360000000,6.0250069629,639.3360000000,1.729
639.3360000000,5.9988437083,639.357,6.0250069723,639.357,1.731
639.357,5.9988437180,639.3760000000,6.0250069723,639.3760000000,1.732
639.3760000000,5.9988437180,639.3950000000,6.0250069723,639.3950000000,1.734
639.3950000000,5.9988437180,639.4160000000,6.0250069723,639.4160000000,1.737
639.4160000000,5.9988437180,639.436,6.0250069814,639.436,1.74
639.436,5.9988437272,639.4560000000,6.0250069814,639.4560000000,1.743
639.4560000000,5.9988437272,639.4760000000,6.0250069879,639.4760000000,1.746
639.4760000000,5.9897545706,639.4970000000,6.0250069879,639.4970000000,1.749
639.4970000000,5.9897545706,639.517,6.0250069975,639.517,1.753
639.517,5.9897545803,639.5370000000,6.0361027782,639.5370000000,1.757
639.5370000000,5.9897545879,639.5580000000,6.0361027873,639.5580000000,1.76
639.5580000000,5.9897545970,639.5770000000,6.0361027873,639.5770000000,1.764
639.5770000000,5.9897545970,639.597,6.0361027873,639.597,1.768
639.597,5.9897545970,639.6170000000,6.0361027969,639.6170000000,1.772
639.6170000000,5.9897546067,639.6350000000,6.0361027969,639.6350000000,1.776
639.6350000000,5.9897546067,639.6570000000,6.0361028067,639.6570000000,1.78
639.6570000000,5.9897546155,639.677,6.0361028067,639.677,1.784
639.677,5.9897546155,639.6970000000,6.0361028067,639.6970000000,1.788
639.6970000000,5.9897546155,639.723,6.0361028165,639.723,1.791
639.723,5.9897546253,639.7380000000,6.0361028165,639.7380000000,1.794
639.7380000000,5.9897546253,639.7630000000,6.0361028165,639.7630000000,1.797
639.7630000000,5.9897546253,639.7800000000,6.0361028256,639.7800000000,1.8
639.7800000000,5.9897546344,639.7980000000,6.0361028256,639.7980000000,1.802
639.7980000000,5.9897546344,639.8180000000,6.0361028256,639.8180000000,1.804
639.8180000000,5.9897546344,639.838,6.0361028256,639.838,1.806
639.838,5.9897546344,639.857,6.0361028256,639.857,1.807
639.857,5.9897546344,639.8790000000,6.0361028256,639.8790000000,1.808
639.8790000000,5.9897546344,639.8980000000,6.0361028256,639.8980000000,1.809
639.8980000000,5.9897546344,639.9260000000,6.0361028256,639.9260000000,1.809
639.9260000000,5.9897546344,639.937,6.0361028256,639.937,1.809
639.937,5.9897546344,639.9570000000,6.0361028256,639.9570000000,1.808
639.9570000000,5.9897546344,639.9790000000,6.0361028256,639.9790000000,1.807
639.9790000000,5.9897546344,639.9960000000,6.0361028256,639.9960000000,1.806
